Siruta,Localitate,PlantePermanente,PlanteNepermanente,PlanteInmultire,CrestereaAnimalelor,FermeMixte,ActivitatiAuxiliare
34903,Sintereag,67733.0,0.0,0.0,506008.0,0.0,0.0
157781,Moravita,433353.0,0.0,0.0,0.0,0.0,296100.0
75864,Cavadinesti,0.0,0.0,0.0,0.0,0.0,1677535.0
108632,Rona De Sus,0.0,0.0,0.0,0.0,0.0,0.0
125016,Vanatori-Neamt,0.0,0.0,0.0,0.0,1110395.0,0.0
165979,Stanilesti,26247.0,1368.0,0.0,0.0,0.0,0.0
67675,Hulubesti,0.0,0.0,0.0,0.0,0.0,0.0
133214,Filipestii De Targ,979634.0,0.0,0.0,0.0,0.0,0.0
18527,Rucar,0.0,0.0,0.0,0.0,0.0,0.0
51305,Bania,0.0,0.0,0.0,0.0,0.0,0.0
10346,Carand,262908.0,0.0,0.0,0.0,0.0,0.0
59498,Sanmartin,0.0,0.0,0.0,37546.0,5250.0,0.0
43117,Frecatei,0.0,0.0,0.0,0.0,0.0,0.0
26742,Astileu,8000.0,0.0,0.0,0.0,0.0,0.0
84086,Ciumani,0.0,0.0,0.0,0.0,0.0,0.0
18554,Salatrucu,0.0,0.0,0.0,0.0,0.0,0.0
108669,Rozavlea,0.0,0.0,0.0,0.0,0.0,0.0
116867,Galesti,2666244.0,0.0,0.0,0.0,0.0,0.0
51332,Bautar,0.0,0.0,0.0,0.0,0.0,0.0
125061,Zanesti,8946845.0,0.0,0.0,1.0669042E7,5854751.0,4860736.0
10373,Cermei,258068.0,0.0,0.0,0.0,0.0,647476.0
141447,Hida,0.0,0.0,0.0,0.0,0.0,0.0
84102,Carta,0.0,0.0,0.0,2888211.0,0.0,0.0
157834,Mosnita Noua,3595308.0,145450.0,0.0,0.0,0.0,6024558.0
174218,Voicesti,80190.0,0.0,0.0,0.0,0.0,27561.0
75917,Certesti,3730801.0,0.0,0.0,0.0,0.0,0.0
18581,Sapata,0.0,0.0,0.0,0.0,0.0,0.0
149655,Ostra,435513.0,0.0,0.0,69362.0,0.0,0.0
67737,I. L. Caragiale,330498.0,0.0,0.0,104238.0,0.0,20854.0
108696,Ruscova,0.0,0.0,0.0,0.0,0.0,0.0
133278,Fantanele,0.0,0.0,0.0,0.0,0.0,0.0
100521,Municipiul Giurgiu,6.2270364E7,0.0,22586.0,1.9540261E7,0.0,2830467.0
34985,Teaca,0.0,0.0,0.0,1114512.0,25764.0,39404.0
108712,Satulung,0.0,0.0,0.0,3019001.0,0.0,0.0
125098,Dochia,9615353.0,0.0,0.0,0.0,0.0,0.0
166057,Stefan Cel Mare,2775448.0,0.0,0.0,0.0,0.0,0.0
43180,Galbenu,837659.0,0.0,0.0,0.0,0.0,947527.0
174254,Voineasa,0.0,0.0,0.0,0.0,0.0,0.0
75953,Corod,1.8290161E7,0.0,0.0,16363.0,0.0,6863043.0
125105,Ruginoasa,276174.0,0.0,0.0,0.0,914806.0,0.0
149682,Panaci,0.0,118193.0,0.0,1225866.0,0.0,0.0
10417,Chisindia,0.0,0.0,0.0,0.0,0.0,0.0
26804,Municipiul Beius,0.0,0.0,0.0,0.0,24000.0,0.0
84148,Corbu,0.0,0.0,0.0,0.0,0.0,0.0
51387,Berliste,0.0,0.0,0.0,0.0,1.0456912E7,9369110.0
125114,Ghindaoani,0.0,0.0,0.0,0.0,0.0,0.0
67773,Lucieni,0.0,0.0,0.0,0.0,0.0,0.0
59586,Sanpaul,0.0,0.0,0.0,2378871.0,0.0,333978.0
125123,Valeni,652372.0,0.0,0.0,0.0,0.0,452261.0
100549,Slobozia,3574312.0,0.0,0.0,6151407.0,0.0,16100.0
157898,Nadrag,0.0,0.0,0.0,0.0,0.0,0.0
116938,Ganesti,6384291.0,431192.0,0.0,0.0,344209.0,683628.0
125132,Draganesti,0.0,0.0,0.0,0.0,0.0,0.0
84175,Corund,0.0,0.0,0.0,19101.0,0.0,0.0
133330,Floresti,0.0,0.0,0.0,357581.0,0.0,0.0
174290,Zatreni,81067.0,0.0,0.0,0.0,0.0,259136.0
125141,Pancesti,0.0,0.0,0.0,0.0,0.0,0.0
10453,Conop,1785770.0,0.0,0.0,0.0,0.0,1154551.0
26840,Oras Stei,3421453.0,0.0,0.0,398.0,0.0,0.0
141535,Horoatu Crasnei,0.0,0.0,0.0,0.0,0.0,0.0
125150,Gadinti,1759928.0,0.0,0.0,0.0,0.0,0.0
100576,Oras Buftea,8473331.0,61475.0,0.0,257176.0,581016.0,293949.0
157923,Nitchidorf,0.0,0.0,0.0,0.0,0.0,0.0
76004,Corni,4710446.0,0.0,0.0,0.0,0.0,0.0
43242,Gemenele,2927628.0,0.0,0.0,0.0,358011.0,0.0
18670,Schitu Golesti,0.0,0.0,0.0,0.0,0.0,0.0
35054,Telciu,0.0,0.0,0.0,0.0,0.0,0.0
125169,Negresti,0.0,0.0,0.0,23885.0,0.0,0.0
116983,Gheorghe Doja,136219.0,0.0,0.0,0.0,597448.0,0.0
51449,Berzasca,0.0,0.0,0.0,0.0,0.0,0.0
67835,Ludesti,0.0,0.0,0.0,0.0,0.0,0.0
108794,Sacalaseni,0.0,0.0,0.0,5460670.0,0.0,0.0
125178,Boghicea,0.0,0.0,0.0,0.0,0.0,172103.0
149753,Paltinoasa,0.0,0.0,0.0,0.0,0.0,0.0
166137,Suletea,286543.0,0.0,0.0,0.0,0.0,197984.0
26877,Municipiul Marghita,1.2891175E7,161393.0,0.0,0.0,2619325.0,0.0
100610,Municipiul Oltenita,1.5519664E7,0.0,0.0,8.4886004E7,2.9598697E7,1247125.0
2309,Almasu Mare,0.0,0.0,0.0,0.0,0.0,0.0
59657,Suatu,0.0,0.0,0.0,0.0,0.0,0.0
76040,Cosmesti,314953.0,333168.0,0.0,0.0,0.0,539087.0
84237,Danesti,0.0,0.0,0.0,0.0,0.0,0.0
141580,Ileanda,0.0,0.0,0.0,159240.0,0.0,0.0
43279,Gradistea,0.0,0.0,0.0,73802.0,0.0,159935.0
133394,Fulga,1334799.0,0.0,0.0,0.0,0.0,0.0
10514,Covasint,0.0,0.0,0.0,0.0,0.0,0.0
35090,Tiha Bargaului,0.0,126016.0,0.0,0.0,0.0,0.0
157969,Ohaba Lunga,0.0,0.0,0.0,0.0,0.0,0.0
149780,Partestii De Jos,0.0,0.0,0.0,0.0,0.0,0.0
100638,Mitreni,280600.0,0.0,0.0,0.0,0.0,0.0
10532,Craiva,148110.0,0.0,0.0,0.0,0.0,0.0
166182,Tanacu,282480.0,0.0,0.0,21200.0,0.0,0.0
26920,Oras Nucet,0.0,0.0,0.0,0.0,0.0,0.0
84264,Dealu,0.0,0.0,0.0,26329.0,849614.0,0.0
51500,Berzovia,6327721.0,0.0,0.0,0.0,618436.0,58009.0
59693,Tritenii De Jos,0.0,0.0,0.0,0.0,0.0,0.0
43313,Gropeni,4672604.0,0.0,0.0,8.4462578E7,0.0,236415.0
117042,Ghindari,3245010.0,143631.0,0.0,0.0,0.0,3000.0
18741,Slobozia,2.3696823E7,0.0,0.0,1.3723725E8,0.0,57275.0
133429,Gherghita,1.3415365E7,0.0,0.0,0.0,0.0,1364412.0
158010,Ortisoara,3.3066206E7,0.0,0.0,450079.0,65475.0,1475934.0
43331,Oras Ianca,1.0018717E7,0.0,0.0,3.908724E7,0.0,608980.0
67906,Lunguletu,0.0,0.0,0.0,0.0,0.0,0.0
100683,Municipiul Urziceni,2.0919851E7,0.0,0.0,6749945.0,3.6244287E7,1471735.0
108874,Sacel,0.0,0.0,0.0,0.0,0.0,0.0
149833,Patrauti,293188.0,0.0,22209.0,0.0,1395558.0,0.0
2381,Arieseni,0.0,0.0,0.0,0.0,0.0,0.0
76111,Costache Negri,3244092.0,0.0,0.0,0.0,0.0,283645.0
35152,Tarlisua,0.0,0.0,0.0,0.0,0.0,0.0
149851,Poiana Stampei,0.0,0.0,0.0,0.0,0.0,0.0
166235,Tacuta,0.0,0.0,0.0,0.0,0.0,338453.0
18778,Stalpeni,0.0,0.0,0.0,0.0,0.0,0.0
51546,Bolvasnita,0.0,0.0,0.0,0.0,0.0,0.0
108892,Oras Salistea De Sus,0.0,0.0,0.0,0.0,0.0,0.0
26975,Municipiul Salonta,1.7279458E7,0.0,0.0,6209181.0,2267101.0,3469110.0
100709,Ciocarlia,6845501.0,0.0,0.0,0.0,0.0,0.0
67942,Malu Cu Flori,0.0,0.0,0.0,11036.0,0.0,0.0
76139,Cuca,4329734.0,0.0,0.0,0.0,0.0,348630.0
158065,Peciu Nou,1.5840697E7,0.0,0.0,179618.0,224391.0,3159043.0
59764,Tureni,551521.0,0.0,0.0,0.0,0.0,0.0
51573,Bozovici,0.0,0.0,0.0,0.0,604509.0,18834.0
108918,Salsig,0.0,0.0,0.0,0.0,0.0,0.0
117113,Glodeni,0.0,0.0,0.0,0.0,0.0,0.0
84344,Ditrau,126415.0,0.0,0.0,565550.0,0.0,0.0
76157,Cudalbi,2259881.0,0.0,0.0,1849637.0,201402.0,943950.0
27007,Oras Vascau,0.0,0.0,0.0,0.0,7220.0,0.0
100736,Manasia,0.0,0.0,0.0,0.0,0.0,0.0
133508,Gorgota,1992779.0,31530.0,0.0,1.8889641E7,0.0,0.0
76175,Draguseni,0.0,0.0,0.0,0.0,0.0,0.0
108945,Sapanta,0.0,0.0,0.0,0.0,0.0,0.0
43411,Oras Insuratei,2.6729011E7,4158118.0,0.0,567732.0,0.0,29000.0
100754,Adancata,105625.0,0.0,0.0,0.0,0.0,200098.0
92569,Municipiul Calarasi,1.33804246E8,1104379.0,0.0,5.2453803E7,3.0441397E7,1643843.0
141722,Ip,3181368.0,0.0,0.0,552222.0,0.0,0.0
10649,Dezna,0.0,0.0,0.0,0.0,0.0,0.0
84380,Darjiu,0.0,0.0,0.0,0.0,68707.0,0.0
158109,Periam,1.0663682E7,2441055.0,370592.0,0.0,8110047.0,496692.0
108963,Oras Seini,0.0,0.0,0.0,3.923122E7,1469899.0,0.0
125347,Municipiul Slatina,5.617256E7,151481.0,0.0,0.0,0.0,1239734.0
174496,Titesti,0.0,0.0,0.0,0.0,0.0,0.0
68002,Manesti,0.0,586489.0,0.0,0.0,0.0,0.0
174502,Diculesti,368335.0,0.0,0.0,0.0,0.0,0.0
149931,Pojorata,0.0,0.0,0.0,0.0,180177.0,0.0
166315,Tatarani,1242327.0,0.0,0.0,0.0,0.0,0.0
18858,Stoenesti,0.0,0.0,0.0,0.0,0.0,256871.0
92587,Modelu,3654632.0,0.0,0.0,0.0,0.0,624059.0
51626,Brebu,0.0,0.0,0.0,0.0,0.0,0.0
100781,Adunatii-Copaceni,3.0361143E7,669828.0,0.0,171537.0,0.0,978366.0
174511,Lacusteni,0.0,0.0,0.0,0.0,0.0,0.0
59826,Taga,0.0,0.0,0.0,1591411.0,0.0,1004841.0
117177,Gornesti,0.0,0.0,0.0,439376.0,0.0,0.0
133562,Gornet,0.0,0.0,0.0,0.0,0.0,0.0
158136,Pietroasa,0.0,0.0,0.0,0.0,0.0,0.0
174520,Mitrofani,0.0,0.0,0.0,0.0,0.0,0.0
27070,Abram,8845254.0,0.0,0.0,0.0,0.0,520655.0
84415,Frumoasa,0.0,0.0,0.0,0.0,0.0,0.0
125374,Slatioara,628826.0,0.0,0.0,0.0,0.0,0.0
35269,Uriu,0.0,0.0,0.0,182759.0,0.0,0.0
43466,Jirlau,1185623.0,0.0,0.0,0.0,0.0,0.0
109005,Stramtura,0.0,0.0,0.0,0.0,0.0,0.0
10701,Dieci,0.0,0.0,0.0,58700.0,0.0,0.0
51662,Brebu Nou,0.0,0.0,0.0,0.0,0.0,0.0
68048,Matasaru,0.0,0.0,36140.0,0.0,0.0,0.0
149968,Preutesti,325795.0,0.0,0.0,0.0,0.0,0.0
141786,Letca,0.0,0.0,0.0,0.0,0.0,161241.0
76255,Fartanesti,2408837.0,0.0,0.0,0.0,0.0,0.0
100834,Afumati,3234932.0,0.0,0.0,6524267.0,0.0,0.0
43493,Marasu,0.0,0.0,0.0,0.0,0.0,0.0
158181,Pischia,0.0,0.0,0.0,3000.0,15200.0,0.0
59880,Unguras,0.0,0.0,0.0,0.0,0.0,0.0
125418,Oras Bals,814709.0,0.0,0.0,0.0,0.0,0.0
84460,Galautas,0.0,0.0,0.0,0.0,0.0,0.0
133615,Gornet-Cricov,3450157.0,0.0,0.0,0.0,0.0,0.0
35312,Urmenis,0.0,0.0,0.0,30311.0,0.0,0.0
109041,Suciu De Sus,0.0,0.0,0.0,0.0,0.0,0.0
51699,Buchin,0.0,0.0,0.0,0.0,0.0,0.0
92658,Municipiul Slobozia,1.65333384E8,0.0,79984.0,1.27037983E8,5061971.0,1920368.0
100852,Alexeni,0.0,0.0,0.0,0.0,121770.0,0.0
18938,Stolnici,4627636.0,0.0,0.0,6230558.0,0.0,0.0
76282,Foltesti,6965133.0,0.0,0.0,91202.0,157387.0,586074.0
100870,Armasesti,6344604.0,0.0,0.0,0.0,485870.0,497332.0
10765,Ususau,0.0,0.0,0.0,0.0,44298.0,0.0
166413,Todiresti,1587310.0,0.0,0.0,0.0,0.0,0.0
2577,Avram Iancu,0.0,0.0,0.0,0.0,0.0,0.0
150043,Putna,0.0,0.0,0.0,47722.0,0.0,0.0
117275,Grebenisu De Campie,0.0,0.0,0.0,1080548.0,18334.0,0.0
76317,Frumusita,1.8121703E7,0.0,0.0,0.0,0.0,206358.0
92701,Municipiul Fetesti,1.15814298E8,0.0,615483.0,7789.0,2062247.0,0.0
27169,Abramut,0.0,0.0,0.0,0.0,0.0,0.0
68128,Mogosani,0.0,0.0,0.0,0.0,0.0,0.0
125472,Municipiul Caracal,3746065.0,0.0,0.0,844479.0,0.0,3644424.0
158243,Racovita,1563151.0,0.0,0.0,266667.0,0.0,0.0
59942,Vad,0.0,0.0,0.0,0.0,0.0,5100.0
51751,Bucosnita,0.0,0.0,0.0,0.0,0.0,0.0
109096,Sisesti,0.0,0.0,0.0,0.0,0.0,0.0
43563,Maxineni,2.2999498E7,0.0,0.0,0.0,0.0,648187.0
125490,Draghiceni,4245290.0,0.0,0.0,0.0,0.0,0.0
150070,Radaseni,159871.0,0.0,0.0,0.0,0.0,0.0
100923,Axintele,7576481.0,0.0,0.0,11230.0,0.0,0.0
133688,Gura Vadului,0.0,1.7263023E7,0.0,0.0,0.0,531873.0
141884,Lozna,0.0,0.0,0.0,0.0,0.0,0.0
19007,Suseni,4200.0,0.0,0.0,7630593.0,0.0,0.0
76353,Fundeni,0.0,0.0,0.0,0.0,0.0,507892.0
117319,Gurghiu,0.0,0.0,0.0,2.7435297E7,0.0,0.0
10827,Felnac,6723816.0,80048.0,0.0,0.0,0.0,625005.0
27212,Auseu,189120.0,0.0,0.0,0.0,0.0,0.0
84558,Joseni,35690.0,4000.0,0.0,0.0,0.0,0.0
68182,Moroeni,0.0,0.0,0.0,0.0,0.0,0.0
133722,Iordacheanu,0.0,247541.0,0.0,25297.0,0.0,0.0
51804,Carasova,0.0,0.0,0.0,0.0,0.0,0.0
92765,Oras Tandarei,5636871.0,0.0,0.0,7255332.0,9178809.0,6955929.0
150114,Rasca,0.0,0.0,0.0,0.0,0.0,0.0
35429,Zagra,0.0,0.0,0.0,0.0,0.0,0.0
125542,Oras Corabia,2.1277182E7,0.0,0.0,845927.0,0.0,443149.0
100969,Balotesti,611572.0,0.0,0.0,923745.0,0.0,0.0
158314,Oras Recas,1.0199096E7,1.6311147E7,0.0,0.0,403123.0,1810933.0
43625,Mircea Voda,6587974.0,0.0,0.0,9802304.0,1.3391024E7,1202113.0
92783,Albesti,896873.0,0.0,0.0,0.0,0.0,261439.0
84594,Lazarea,0.0,0.0,0.0,3346745.0,0.0,0.0
76406,Ghidigeni,7070039.0,0.0,0.0,0.0,0.0,139317.0
10872,Ghioroc,1727753.0,299308.0,0.0,0.0,0.0,0.0
141946,Marca,0.0,0.0,0.0,0.0,0.0,870091.0
109176,Oras Somcuta Mare,5587.0,838256.0,1056458.0,0.0,0.0,0.0
60026,Valea Ierii,0.0,0.0,0.0,0.0,0.0,0.0
51840,Carbunari,0.0,0.0,0.0,0.0,0.0,0.0
166529,Tutova,1.0562214E7,0.0,0.0,0.0,0.0,1724804.0
43652,Movila Miresii,1.6061761E7,0.0,0.0,0.0,0.0,204773.0
101001,Baneasa,6292889.0,0.0,18186.0,0.0,0.0,390645.0
84629,Lueta,0.0,0.0,0.0,0.0,0.0,0.0
27285,Avram Iancu,1.1266122E7,0.0,0.0,0.0,0.0,0.0
125588,Garcov,0.0,0.0,0.0,183223.0,0.0,0.0
174744,Municipiul Focsani,1.79668128E8,6.3563341E7,0.0,1.31752849E8,136053.0,1070971.0
68253,Morteni,731153.0,0.0,0.0,0.0,0.0,1453613.0
60062,Viisoara,293925.0,0.0,0.0,3950262.0,6779327.0,219065.0
150178,Sadova,0.0,0.0,0.0,255247.0,0.0,0.0
133795,Izvoarele,284001.0,0.0,0.0,200.0,0.0,0.0
10916,Graniceri,3318865.0,0.0,0.0,0.0,0.0,0.0
51877,Constantin Daicoviciu,799641.0,0.0,0.0,0.0,0.0,0.0
92836,Oras Amara,3.9204705E7,0.0,0.0,0.0,0.0,55000.0
19114,Stefan Cel Mare,640364.0,0.0,0.0,0.0,0.0,0.0
84656,Lunca De Jos,0.0,0.0,0.0,0.0,0.0,0.0
43698,Racovita,0.0,0.0,0.0,0.0,0.0,0.0
117426,Hodac,0.0,0.0,0.0,4500.0,0.0,0.0
142006,Maeriste,220540.0,0.0,1102833.0,0.0,31297.0,0.0
150196,Satu Mare,0.0,0.0,0.0,0.0,0.0,0.0
125622,Oras Draganesti-Olt,3316884.0,0.0,0.0,0.0,0.0,13800.0
68280,Nucet,0.0,0.0,0.0,0.0,1246884.0,0.0
158396,Remetea Mare,955478.0,0.0,0.0,0.0,0.0,0.0
174780,Campineanca,0.0,208621.0,0.0,0.0,0.0,0.0
10943,Gurahont,0.0,50426.0,0.0,0.0,0.0,0.0
27329,Balc,1291450.0,7501.0,0.0,0.0,0.0,0.0
101056,Barcanesti,1884235.0,0.0,0.0,0.0,0.0,0.0
60099,Vultureni,0.0,0.0,0.0,0.0,0.0,0.0
19141,Suici,0.0,0.0,0.0,0.0,0.0,0.0
92872,Andrasesti,9261080.0,0.0,0.0,0.0,0.0,182082.0
150221,Siminicea,0.0,0.0,0.0,21903.0,177467.0,0.0
76497,Gohor,3616491.0,0.0,0.0,0.0,0.0,0.0
109265,Oras Ulmeni,0.0,0.0,0.0,131485.0,1309212.0,30518.0
43732,Ramnicelu,8381049.0,0.0,0.0,0.0,0.0,45484.0
101083,Belciugatele,2.967245E7,0.0,0.0,0.0,1130045.0,0.0
125659,Babiciu,2242928.0,0.0,0.0,0.0,0.0,3240688.0
68324,Ocnita,0.0,0.0,0.0,0.0,0.0,0.0
133866,Jugureni,199123.0,0.0,0.0,0.0,0.0,0.0
92907,Balaciu,1.4946234E7,0.0,0.0,8100850.0,9169389.0,384552.0
174824,Golesti,3.1607982E7,0.0,0.0,1.52559785E8,0.0,137650.0
51948,Ciclova Romana,0.0,0.0,0.0,0.0,0.0,0.0
125677,Baldovinesti,431065.0,0.0,0.0,0.0,0.0,0.0
166636,Valeni,290134.0,0.0,0.0,0.0,0.0,0.0
150258,Slatina,0.0,0.0,0.0,82944.0,0.0,0.0
158449,Sacosu Turcesc,2179592.0,0.0,0.0,1166779.0,458936.0,175200.0
27383,Batar,1.2948233E7,0.0,0.0,1647270.0,1043163.0,1184216.0
68342,Odobesti,0.0,0.0,0.0,0.0,1421392.0,0.0
142079,Mesesenii De Jos,0.0,0.0,0.0,0.0,0.0,0.0
117505,Hodosa,0.0,0.0,0.0,0.0,432969.0,0.0
60169,Negreni,1466365.0,0.0,0.0,0.0,0.0,0.0
43787,Romanu,1.0922033E7,0.0,0.0,0.0,9892634.0,234837.0
19212,Teiu,0.0,0.0,0.0,0.0,0.0,0.0
174860,Municipiul Adjud,101984.0,0.0,0.0,1500.0,0.0,213002.0
76558,Grivita,3016023.0,0.0,0.0,0.0,0.0,0.0
51984,Ciuchici,0.0,0.0,0.0,0.0,0.0,0.0
166672,Vetrisoaia,6788661.0,0.0,0.0,0.0,0.0,213926.0
84754,Lunca De Sus,0.0,0.0,0.0,0.0,0.0,0.0
150294,Straja,0.0,0.0,0.0,0.0,0.0,0.0
101145,Berceni,41646.0,0.0,0.0,402824.0,0.0,0.0
133919,Lapos,0.0,0.0,0.0,0.0,0.0,0.0
92961,Borcea,6.1669624E7,0.0,0.0,0.0,0.0,1158879.0
43812,Rosiori,7879069.0,0.0,0.0,0.0,0.0,0.0
150310,Stroiesti,0.0,0.0,0.0,0.0,326959.0,0.0
76585,Independenta,0.0,62759.0,0.0,0.0,0.0,0.0
142122,Mirsid,0.0,0.0,0.0,4390337.0,0.0,536463.0
101163,Bolintin-Deal,16590.0,0.0,0.0,509755.0,0.0,65726.0
109354,Valea Chioarului,98140.0,0.0,0.0,35705.0,0.0,0.0
27436,Biharia,2.37646337E8,36221.0,0.0,7823165.0,0.0,4415093.0
117550,Ibanesti,0.0,0.0,0.0,0.0,0.0,0.0
19249,Tigveni,0.0,216235.0,0.0,0.0,0.0,0.0
166707,Viisoara,2413590.0,0.0,0.0,0.0,0.0,0.0
11058,Halmagiu,0.0,0.0,0.0,473430.0,0.0,0.0
68404,Pietrosita,0.0,0.0,462336.0,6619500.0,0.0,0.0
76601,Ivesti,71266.0,0.0,0.0,0.0,0.0,0.0
92989,Bordusani,6651477.0,0.0,0.0,0.0,0.0,1476336.0
125757,Barasti,29000.0,0.0,0.0,0.0,0.0,0.0
158528,Satchinez,1.3032966E7,0.0,0.0,0.0,0.0,0.0
52035,Ciudanovita,0.0,0.0,0.0,0.0,0.0,0.0
101190,Oras Bolintin-Vale,741235.0,0.0,0.0,2321097.0,0.0,1368826.0
174922,Oras Marasesti,0.0,0.0,0.0,0.0,0.0,0.0
68431,Poiana,0.0,0.0,0.0,0.0,0.0,0.0
133964,Lipanesti,243985.0,0.0,286539.0,0.0,0.0,0.0
150356,Stulpicani,0.0,0.0,0.0,0.0,0.0,0.0
84825,Lupeni,0.0,0.0,0.0,2204980.0,17449.0,0.0
43867,Salcia Tudor,1130216.0,0.0,0.0,0.0,0.0,0.0
93021,Bucu,1.2796909E7,0.0,0.0,0.0,0.0,441251.0
52062,Copacele,84707.0,0.0,0.0,12408.0,0.0,0.0
76638,Jorasti,6560801.0,0.0,0.0,0.0,0.0,1692.0
2915,Oras Baia De Aries,0.0,0.0,0.0,0.0,0.0,0.0
142177,Napradea,561591.0,0.0,0.0,0.0,0.0,0.0
158564,Sacalaz,1.02405427E8,0.0,0.0,0.0,126236.0,0.0
109425,Vima Mica,0.0,0.0,0.0,0.0,0.0,0.0
166770,Vinderei,3616295.0,0.0,0.0,0.0,0.0,156874.0
27506,Boianu Mare,2301759.0,0.0,0.0,0.0,0.0,33600.0
68468,Potlogi,0.0,0.0,0.0,2934994.0,0.0,84838.0
101243,Brazii,6672694.0,0.0,0.0,0.0,0.0,0.0
134014,Magurele,0.0,0.0,0.0,980.0,0.0,0.0
76674,Liesti,1846399.0,0.0,0.0,1.0880962E7,2566495.0,592640.0
19338,Titesti,3259.0,0.0,0.0,0.0,0.0,0.0
93067,Oras Cazanesti,1.5529923E7,0.0,0.0,0.0,0.0,142385.0
150418,Sucevita,0.0,0.0,0.0,10249.0,0.0,0.0
158608,Secas,0.0,0.0,0.0,1904672.0,0.0,0.0
35731,Municipiul Botosani,1.25674975E8,1578118.0,0.0,844589.0,3129798.0,802191.0
52115,Cornea,0.0,22625.0,0.0,0.0,0.0,0.0
76692,Matca,2.4578283E7,0.0,0.0,1.3138662E7,0.0,0.0
125846,Barza,0.0,0.0,0.0,0.0,0.0,27777.0
43929,Scortaru Nou,9155831.0,0.0,0.0,48150.0,0.0,1783854.0
93085,Ciocanesti,1.0880421E7,0.0,0.0,2.8657934E7,0.0,702058.0
142239,Nusfalau,28970.0,0.0,0.0,0.0,824881.0,196503.0
134050,Magureni,0.0,0.0,0.0,37117.0,0.0,0.0
117667,Iclanzel,0.0,0.0,0.0,0.0,0.0,152745.0
11174,Halmagel,0.0,0.0,0.0,0.0,0.0,0.0
27560,Borod,27276.0,0.0,0.0,0.0,0.0,0.0
175019,Oras Odobesti,42244.0,2495386.0,0.0,0.0,0.0,9762770.0
2988,Berghin,1739499.0,0.0,0.0,415773.0,0.0,938595.0
93101,Ciochina,3.2537652E7,0.0,0.0,0.0,0.0,165497.0
35759,Curtesti,227996.0,8615.0,0.0,0.0,0.0,0.0
76718,Mastacani,509148.0,0.0,0.0,90160.0,0.0,202720.0
150445,Saru Dornei,0.0,0.0,0.0,0.0,0.0,14458.0
68529,Produlesti,620759.0,0.0,0.0,0.0,0.0,0.0
125873,Bobicesti,0.0,0.0,0.0,0.0,0.0,0.0
101298,Branesti,2674957.0,0.0,0.0,183776.0,888569.0,658342.0
84923,Martinis,0.0,0.0,0.0,0.0,0.0,9800.0
158653,Sanandrei,2.6803578E7,0.0,0.0,6205.0,360277.0,2671068.0
19392,Uda,0.0,0.0,0.0,0.0,0.0,0.0
52160,Cornereva,0.0,0.0,362.0,0.0,0.0,0.0
109504,Viseu De Jos,0.0,0.0,0.0,0.0,0.0,0.0
76745,Movileni,0.0,0.0,0.0,0.0,0.0,0.0
175055,Oras Panciu,1392559.0,1157443.0,0.0,220142.0,0.0,1061160.0
142284,Pericei,0.0,0.0,0.0,0.0,0.0,0.0
134096,Maneciu,144372.0,0.0,0.0,194275.0,0.0,0.0
68565,Pucheni,0.0,0.0,0.0,0.0,0.0,0.0
166869,Voinesti,2209297.0,0.0,0.0,0.0,0.0,0.0
43992,Silistea,5642897.0,0.0,0.0,450718.0,0.0,549084.0
76763,Namoloasa,0.0,0.0,0.0,0.0,0.0,0.0
101341,Brezoaele,504012.0,0.0,0.0,0.0,0.0,0.0
3039,Bistra,0.0,0.0,0.0,0.0,0.0,0.0
11236,Hasmas,0.0,0.0,0.0,0.0,0.0,0.0
93156,Ciulnita,8689400.0,0.0,0.0,0.0,0.0,0.0
158699,Sanmihaiu Roman,330601.0,0.0,67052.0,689277.0,460187.0,526823.0
27631,Bors,1887174.0,0.0,0.0,24000.0,0.0,1209941.0
150524,Todiresti,0.0,0.0,0.0,1869441.0,0.0,0.0
35839,Rachiti,130762.0,0.0,0.0,1.8120235E7,5898153.0,28064.0
60419,Municipiul Constanta,5.16033874E8,2631565.0,65346.0,2274438.0,7.1111992E7,7229577.0
101378,Bucsani,2262443.0,0.0,0.0,0.0,379965.0,1279072.0
142337,Plopis,0.0,0.0,0.0,0.0,0.0,0.0
76807,Nicoresti,1884907.0,0.0,0.0,0.0,1015976.0,128370.0
125962,Brastavatu,208544.0,0.0,0.0,0.0,0.0,0.0
158733,Sanpetru Mare,966817.0,0.0,0.0,0.0,0.0,404605.0
68627,Oras Racari,31999.0,0.0,0.0,0.0,140537.0,0.0
175126,Andreiasu De Jos,0.0,0.0,0.0,0.0,0.0,0.0
117783,Ideciu De Jos,0.0,0.0,0.0,1180409.0,0.0,0.0
93209,Cocora,4.6234376E7,0.0,0.0,0.0,0.0,0.0
44060,Stancuta,4.5060599E7,0.0,0.0,0.0,0.0,0.0
27686,Bratca,0.0,0.0,0.0,0.0,0.0,0.0
60455,Oras Eforie,8146049.0,0.0,0.0,0.0,0.0,0.0
142373,Poiana Blenchii,0.0,0.0,0.0,0.0,0.0,0.0
11307,Ignesti,0.0,0.0,0.0,0.0,0.0,150990.0
35884,Stauceni,406378.0,0.0,0.0,0.0,415600.0,0.0
125999,Brebeni,1.5216842E7,0.0,0.0,1260.0,71694.0,416322.0
134194,Manesti,2943278.0,0.0,0.0,0.0,0.0,0.0
93236,Cosambesti,8958269.0,0.0,0.0,0.0,0.0,2002578.0
